thisN,thisTrialN,thisRepN,key_resp_control.keys,key_resp_control.rt,key_resp_control.duration,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,key_resp_30.keys,key_resp_30.rt,key_resp_30.duration,key_resp_bundling.keys,key_resp_bundling.rt,key_resp_bundling.duration,trialsControl.thisRepN,trialsControl.thisTrialN,trialsControl.thisN,trialsControl.thisIndex,trials20.thisRepN,trials20.thisTrialN,trials20.thisN,trials20.thisIndex,trials30.thisRepN,trials30.thisTrialN,trials30.thisN,trials30.thisIndex,trialsBundling.thisRepN,trialsBundling.thisTrialN,trialsBundling.thisN,trialsBundling.thisIndex,thisRow.t,notes,WelcomeScreen.started,textWelcScreen.started,textWelcScreen.stopped,textWelcMessage.started,key_respStart.started,WelcomeScreen.stopped,key_respStart.keys,key_respStart.rt,key_respStart.duration,trialControl.started,image_control.started,key_resp_control.started,trialControl.stopped,Image,Selected_Plan,trialsControl.key_resp_control.keys,trialsControl.key_resp_control.rt,trialsControl.key_resp_control.duration,blank500.started,textblank500.started,textblank500.stopped,blank500.stopped,trial20.started,image_20.started,key_resp_20.started,trial20.stopped,Image_20,Selected_Plan_20,trials20.key_resp_20.keys,trials20.key_resp_20.rt,trials20.key_resp_20.duration,trial30.started,image_30.started,key_resp_30.started,trial30.stopped,Image_30,Selected_Plan_30,trials30.key_resp_30.keys,trials30.key_resp_30.rt,trials30.key_resp_30.duration,trialBundling.started,image_bundling.started,key_resp_bundling.started,trialBundling.stopped,Image_Bundling,Selected_Plan_Bundling,trialsBundling.key_resp_bundling.keys,trialsBundling.key_resp_bundling.rt,trialsBundling.key_resp_bundling.duration,EndScreen.started,textEndScreen.started,key_respEnd.started,EndScreen.stopped,key_respEnd.keys,key_respEnd.rt,key_respEnd.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,0,2,,,,1,2.18463799986057,None,,,,,,,,,,,2,0,2,0,,,,,,,,,46.30879719997756,,,,,,,,,,,,,,,,,,,,48.69487569993362,48.70837809983641,49.225469699827954,49.1931449000258,46.2940705998335,46.30879719997756,46.49365870002657,48.694706899812445,Zee520.jpg,Plan 1,1,2.18463799986057,None,,,,,,,,,,,,,,,,,,,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
3,0,3,,,,2,1.8640616000629961,None,,,,,,,,,,,3,0,3,0,,,,,,,,,49.225469699827954,,,,,,,,,,,,,,,,,,,,51.27786819986068,51.29215450002812,51.79222429986112,51.77599909994751,49.205562099814415,49.225469699827954,49.40845389990136,51.27766519994475,Netflix20.jpg,Plan 2,2,1.8640616000629961,None,,,,,,,,,,,,,,,,,,,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
4,0,4,,,,2,1.9466390998568386,None,,,,,,,,,,,4,0,4,0,,,,,,,,,51.79222429986112,,,,,,,,,,,,,,,,,,,,53.94370129983872,53.95788499992341,54.47497350000776,54.441274399869144,51.78569269995205,51.79222429986112,51.992173299891874,53.94347639987245,AppleOne20.jpg,Plan 2,2,1.9466390998568386,None,,,,,,,,,,,,,,,,,,,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
5,0,5,,,,3,3.426028000190854,None,,,,,,,,,,,5,0,5,0,,,,,,,,,54.47497350000776,,,,,,,,,,,,,,,,,,,,58.0925685998518,58.106603199848905,58.63834189996123,58.59079589997418,54.45652180002071,54.47497350000776,54.65802219999023,58.092482100008056,Hotstar20.jpg,Plan 3,3,3.426028000190854,None,,,,,,,,,,,,,,,,,,,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.62081309990026,58.63834189996123,,59.10711529990658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
0,0,0,,,,,,,1,4.732562399934977,None,,,,,,,,,,,,0,0,0,0,,,,,59.14020959986374,,,,,,,,,,,,,,,,,,,,64.04291530000046,64.05669169989415,64.57174369995482,64.54001779993996,,,,,,,,,,59.119460199959576,59.14020959986374,59.30646390002221,64.04274189984426,Zee530.jpg,Plan 1,1,4.732562399934977,None,,,,,,,,,,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
1,0,1,,,,,,,2,3.9575333001557738,None,,,,,,,,,,,,1,0,1,0,,,,,64.57174369995482,,,,,,,,,,,,,,,,,,,,68.72363669984043,68.7374167998787,69.23842129996046,69.2204872998409,,,,,,,,,,64.55348909995519,64.57174369995482,64.7557542999275,68.72346320003271,AppleOne30.jpg,Plan 2,2,3.9575333001557738,None,,,,,,,,,,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
2,0,2,,,,,,,2,2.8965819000732154,None,,,,,,,,,,,,2,0,2,0,,,,,69.23842129996046,,,,,,,,,,,,,,,,,,,,72.33993289992213,72.35401799995452,72.8709754999727,72.8377769999206,,,,,,,,,,69.23221099982038,69.23842129996046,69.43821529997513,72.33971919980831,Crunchyroll30.jpg,Plan 2,2,2.8965819000732154,None,,,,,,,,,,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
3,0,3,,,,,,,3,4.212460499955341,None,,,,,,,,,,,,3,0,3,0,,,,,72.8709754999727,,,,,,,,,,,,,,,,,,,,77.27167429984547,77.28540059993975,77.80194619996473,77.76932389987633,,,,,,,,,,72.85155659983866,72.8709754999727,73.05467989994213,77.27152489987202,Netflix30.jpg,Plan 3,3,4.212460499955341,None,,,,,,,,,,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
4,0,4,,,,,,,3,2.836460599908605,None,,,,,,,,,,,,4,0,4,0,,,,,77.80194619996473,,,,,,,,,,,,,,,,,,,,80.83659049984999,80.85144869983196,81.36833580001257,81.33624059986323,,,,,,,,,,77.78527749981731,77.80194619996473,77.98686970002018,80.8364517998416,SonyLiv30.jpg,Plan 3,3,2.836460599908605,None,,,,,,,,,,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
5,0,5,,,,,,,1,3.9866774000693113,None,,,,,,,,,,,,5,0,5,0,,,,,81.36833580001257,,,,,,,,,,,,,,,,,,,,85.53491109982133,85.54982739989646,86.08406889997423,86.03386859991588,,,,,,,,,,81.35056989989243,81.36833580001257,81.53610979998484,85.53480269992724,Hotstar30.jpg,Plan 1,1,3.9866774000693113,None,,,,,,,,,,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.06459119985811,86.08406889997423,,86.5501102998387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
0,0,0,,,,,,,,,,4,2.4299652001354843,None,,,,,,,,,,,,,0,0,0,0,86.56706499983557,,,,,,,,,,,,,,,,,,,,89.1700251000002,89.18375159986317,89.7000680998899,89.668212399818,,,,,,,,,,,,,,,,,,,86.55984409991652,86.56706499983557,86.73500799993053,89.16977289994247,NetflixBundling.jpg,Plan 4,4,2.4299652001354843,None,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
1,0,1,,,,,,,,,,3,1.871829500189051,None,,,,,,,,,,,,,1,0,1,0,89.7000680998899,,,,,,,,,,,,,,,,,,,,91.76928119990043,91.78362539992668,92.29831109987572,92.26805139984936,,,,,,,,,,,,,,,,,,,89.6840668998193,89.7000680998899,89.88279689988121,91.76908329990692,SonyLivBundling.jpg,Plan 3,3,1.871829500189051,None,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
2,0,2,,,,,,,,,,1,1.4277891998644918,None,,,,,,,,,,,,,2,0,2,0,92.29831109987572,,,,,,,,,,,,,,,,,,,,93.9192329000216,93.93310869997367,94.44881760003045,94.41692169988528,,,,,,,,,,,,,,,,,,,92.29232959984802,92.29831109987572,92.48296659998596,93.9190334000159,Zee5Bundling.jpg,Plan 1,1,1.4277891998644918,None,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
3,0,3,,,,,,,,,,3,1.583907499909401,None,,,,,,,,,,,,,3,0,3,0,94.44881760003045,,,,,,,,,,,,,,,,,,,,96.23389179981314,96.24816259997897,96.76613779994659,96.73336469987407,,,,,,,,,,,,,,,,,,,94.43172719981521,94.44881760003045,94.63332949997857,96.23376339999959,CrunchyrollBundling.jpg,Plan 3,3,1.583907499909401,None,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
4,0,4,,,,,,,,,,2,2.8416716000065207,None,,,,,,,,,,,,,4,0,4,0,96.76613779994659,,,,,,,,,,,,,,,,,,,,99.78251439984888,99.79692969983444,100.31416349997744,100.28211100003682,,,,,,,,,,,,,,,,,,,96.74950489983894,96.76613779994659,96.9325361000374,99.78235789993778,HotstarBundling.jpg,Plan 2,2,2.8416716000065207,None,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
5,0,5,,,,,,,,,,1,3.146037499886006,None,,,,,,,,,,,,,5,0,5,0,100.31416349997744,,,,,,,,,,,,,,,,,,,,103.63342790002935,103.64655900001526,104.17891149991192,104.13085329998285,,,,,,,,,,,,,,,,,,,100.30576579994522,100.31416349997744,100.48182670003735,103.63324719993398,AppleOneBundling.jpg,Plan 1,1,3.146037499886006,None,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.16545800003223,104.17891149991192,,104.6473823999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.64746529981494,104.66390169993974,105.64708699984476,105.932442399906,space,0.2825416000559926,None,67738,001,2025-04-02_18h37.39.660,RES501,2024.2.4,60.203209934283144,2025-04-02 18h37.56.739748 +0530,
