thisN,thisTrialN,thisRepN,key_resp_control.keys,key_resp_control.rt,key_resp_control.duration,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,key_resp_30.keys,key_resp_30.rt,key_resp_30.duration,key_resp_bundling.keys,key_resp_bundling.rt,key_resp_bundling.duration,trialsControl.thisRepN,trialsControl.thisTrialN,trialsControl.thisN,trialsControl.thisIndex,trials20.thisRepN,trials20.thisTrialN,trials20.thisN,trials20.thisIndex,trials30.thisRepN,trials30.thisTrialN,trials30.thisN,trials30.thisIndex,trialsBundling.thisRepN,trialsBundling.thisTrialN,trialsBundling.thisN,trialsBundling.thisIndex,thisRow.t,notes,WelcomeScreen.started,textWelcScreen.started,textWelcScreen.stopped,textWelcMessage.started,key_respStart.started,WelcomeScreen.stopped,key_respStart.keys,key_respStart.rt,key_respStart.duration,trialControl.started,image_control.started,key_resp_control.started,trialControl.stopped,Image,Selected_Plan,trialsControl.key_resp_control.keys,trialsControl.key_resp_control.rt,trialsControl.key_resp_control.duration,blank500.started,textblank500.started,textblank500.stopped,blank500.stopped,trial20.started,image_20.started,key_resp_20.started,trial20.stopped,Image_20,Selected_Plan_20,trials20.key_resp_20.keys,trials20.key_resp_20.rt,trials20.key_resp_20.duration,trial30.started,image_30.started,key_resp_30.started,trial30.stopped,Image_30,Selected_Plan_30,trials30.key_resp_30.keys,trials30.key_resp_30.rt,trials30.key_resp_30.duration,trialBundling.started,image_bundling.started,key_resp_bundling.started,trialBundling.stopped,Image_Bundling,Selected_Plan_Bundling,trialsBundling.key_resp_bundling.keys,trialsBundling.key_resp_bundling.rt,trialsBundling.key_resp_bundling.duration,EndScreen.started,textEndScreen.started,key_respEnd.started,EndScreen.stopped,key_respEnd.keys,key_respEnd.rt,key_respEnd.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,0,2,,,,2,3.222866900032386,None,,,,,,,,,,,2,0,2,0,,,,,,,,,37.730080199893564,,,,,,,,,,,,,,,,,,,,41.14888760005124,41.162250499939546,41.67987939994782,41.64814309985377,37.70935310004279,37.730080199893564,37.91390379983932,41.14873779984191,AppleOne20.jpg,Plan 2,2,3.222866900032386,None,,,,,,,,,,,,,,,,,,,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
3,0,3,,,,3,3.5795863000676036,None,,,,,,,,,,,3,0,3,0,,,,,,,,,41.67987939994782,,,,,,,,,,,,,,,,,,,,45.44873100006953,45.46351749985479,45.97871159994975,45.94704569992609,41.669778199866414,41.67987939994782,41.86347649991512,45.448520799865946,SonyLiv20.jpg,Plan 3,3,3.5795863000676036,None,,,,,,,,,,,,,,,,,,,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
4,0,4,,,,3,5.902694900054485,None,,,,,,,,,,,4,0,4,0,,,,,,,,,45.97871159994975,,,,,,,,,,,,,,,,,,,,52.079938099952415,52.09491869993508,52.61118489992805,52.5788801999297,45.97160549997352,45.97871159994975,46.16369659989141,52.07981349993497,Hotstar20.jpg,Plan 3,3,5.902694900054485,None,,,,,,,,,,,,,,,,,,,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
5,0,5,,,,2,7.317197300028056,None,,,,,,,,,,,5,0,5,0,,,,,,,,,52.61118489992805,,,,,,,,,,,,,,,,,,,,60.12725689983927,60.14245059993118,60.65729620005004,60.62658219994046,52.59544779988937,52.61118489992805,52.79453059984371,60.12716159992851,Crunchyroll20.jpg,Plan 2,2,7.317197300028056,None,,,,,,,,,,,,,,,,,,,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.652998300036415,60.65729620005004,,61.14222569996491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
0,0,0,,,,,,,1,3.418571500107646,None,,,,,,,,,,,,0,0,0,0,,,,,61.17558669997379,,,,,,,,,,,,,,,,,,,,64.75908249989152,64.77396949985996,65.29187159985304,65.25832569994964,,,,,,,,,,61.15352019993588,61.17558669997379,61.327014199923724,64.75897599989548,Zee530.jpg,Plan 1,1,3.418571500107646,None,,,,,,,,,,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
1,0,1,,,,,,,2,3.66353700007312,None,,,,,,,,,,,,1,0,1,0,,,,,65.29187159985304,,,,,,,,,,,,,,,,,,,,69.12738729990087,69.1416492999997,69.65623299987055,69.62530129984953,,,,,,,,,,65.27400199999101,65.29187159985304,65.45814200001769,69.12719179992564,Crunchyroll30.jpg,Plan 2,2,3.66353700007312,None,,,,,,,,,,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
2,0,2,,,,,,,2,2.152870799880475,None,,,,,,,,,,,,2,0,2,0,,,,,69.65623299987055,,,,,,,,,,,,,,,,,,,,72.0076574999839,72.02254779986106,72.54040689999238,72.50799259985797,,,,,,,,,,69.64566979999654,69.65623299987055,69.84045180003159,72.00751659995876,AppleOne30.jpg,Plan 2,2,2.152870799880475,None,,,,,,,,,,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
3,0,3,,,,,,,4,2.8456516000442207,None,,,,,,,,,,,,3,0,3,0,,,,,72.54040689999238,,,,,,,,,,,,,,,,,,,,75.55721080000512,75.57201029988937,76.08847770001739,76.05747379991226,,,,,,,,,,72.52278329990804,72.54040689999238,72.70831949985586,75.5571053000167,Netflix30.jpg,Plan 4,4,2.8456516000442207,None,,,,,,,,,,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
4,0,4,,,,,,,3,4.354475399944931,None,,,,,,,,,,,,4,0,4,0,,,,,76.08847770001739,,,,,,,,,,,,,,,,,,,,80.64054539985955,80.65566409984604,81.17195059987716,81.13954490004107,,,,,,,,,,76.07899259985425,76.08847770001739,76.27290149987675,80.64040230005048,SonyLiv30.jpg,Plan 3,3,4.354475399944931,None,,,,,,,,,,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
5,0,5,,,,,,,1,3.146973100025207,None,,,,,,,,,,,,5,0,5,0,,,,,81.17195059987716,,,,,,,,,,,,,,,,,,,,84.49096579989418,84.50326729984954,85.03561799996532,84.98840529983863,,,,,,,,,,81.16024090000428,81.17195059987716,81.33826470002532,84.49081379990093,Hotstar30.jpg,Plan 1,1,3.146973100025207,None,,,,,,,,,,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.01653239992447,85.03561799996532,,85.50511120003648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
0,0,0,,,,,,,,,,1,2.4723296999000013,None,,,,,,,,,,,,,0,0,0,0,85.53834339999594,,,,,,,,,,,,,,,,,,,,88.1884931998793,88.20306289987639,88.71914849989116,88.68755190004595,,,,,,,,,,,,,,,,,,,85.52912349998951,85.53834339999594,85.7050590000581,88.18833169993013,HotstarBundling.jpg,Plan 1,1,2.4723296999000013,None,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
1,0,1,,,,,,,,,,2,6.5114823000039905,None,,,,,,,,,,,,,1,0,1,0,88.71914849989116,,,,,,,,,,,,,,,,,,,,95.42084699985571,95.43448919989169,95.96740189986303,95.91983000002801,,,,,,,,,,,,,,,,,,,88.69912300002761,88.71914849989116,88.9034973999951,95.42076450004242,SonyLivBundling.jpg,Plan 2,2,6.5114823000039905,None,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
2,0,2,,,,,,,,,,2,1.3748932001180947,None,,,,,,,,,,,,,2,0,2,0,95.96740189986303,,,,,,,,,,,,,,,,,,,,97.52124110003933,97.53495409991592,98.05098810000345,98.01887180004269,,,,,,,,,,,,,,,,,,,95.94696269999258,95.96740189986303,96.13534349994734,97.5210871999152,AppleOneBundling.jpg,Plan 2,2,1.3748932001180947,None,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
3,0,3,,,,,,,,,,1,2.1807889000047,None,,,,,,,,,,,,,3,0,3,0,98.05098810000345,,,,,,,,,,,,,,,,,,,,100.42106950003654,100.4337390998844,100.95012529985979,100.91828590002842,,,,,,,,,,,,,,,,,,,98.03987089986913,98.05098810000345,98.23569000000134,100.42098090006039,Zee5Bundling.jpg,Plan 1,1,2.1807889000047,None,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
4,0,4,,,,,,,,,,4,2.8279478000476956,None,,,,,,,,,,,,,4,0,4,0,100.95012529985979,,,,,,,,,,,,,,,,,,,,103.96786729991436,103.982913200045,104.50032719993033,104.46771129989065,,,,,,,,,,,,,,,,,,,100.92977719986811,100.95012529985979,101.1347413000185,103.9677108998876,NetflixBundling.jpg,Plan 4,4,2.8279478000476956,None,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
5,0,5,,,,,,,,,,2,1.2528025000356138,None,,,,,,,,,,,,,5,0,5,0,104.50032719993033,,,,,,,,,,,,,,,,,,,,105.95122489985079,105.96569629991427,106.49756249994971,106.44952619983815,,,,,,,,,,,,,,,,,,,104.48252279986627,104.50032719993033,104.68376599997282,105.95106170000508,CrunchyrollBundling.jpg,Plan 2,2,1.2528025000356138,None,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.48426979989745,106.49756249994971,,106.96681849984452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9668819999788,106.98293070006184,107.96527379984036,109.34924639994279,space,1.3770733999554068,None,92622,001,2025-04-02_18h20.49.086,RES501,2024.2.4,59.19082592157141,2025-04-02 18h21.07.170782 +0530,
