thisN,thisTrialN,thisRepN,key_resp_control.keys,key_resp_control.rt,key_resp_control.duration,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,key_resp_30.keys,key_resp_30.rt,key_resp_30.duration,key_resp_bundling.keys,key_resp_bundling.rt,key_resp_bundling.duration,trialsControl.thisRepN,trialsControl.thisTrialN,trialsControl.thisN,trialsControl.thisIndex,trials20.thisRepN,trials20.thisTrialN,trials20.thisN,trials20.thisIndex,trials30.thisRepN,trials30.thisTrialN,trials30.thisN,trials30.thisIndex,trialsBundling.thisRepN,trialsBundling.thisTrialN,trialsBundling.thisN,trialsBundling.thisIndex,thisRow.t,notes,WelcomeScreen.started,textWelcScreen.started,textWelcScreen.stopped,textWelcMessage.started,key_respStart.started,WelcomeScreen.stopped,key_respStart.keys,key_respStart.rt,key_respStart.duration,trialControl.started,image_control.started,key_resp_control.started,trialControl.stopped,Image,Selected_Plan,trialsControl.key_resp_control.keys,trialsControl.key_resp_control.rt,trialsControl.key_resp_control.duration,blank500.started,textblank500.started,textblank500.stopped,blank500.stopped,trial20.started,image_20.started,key_resp_20.started,trial20.stopped,Image_20,Selected_Plan_20,trials20.key_resp_20.keys,trials20.key_resp_20.rt,trials20.key_resp_20.duration,trial30.started,image_30.started,key_resp_30.started,trial30.stopped,Image_30,Selected_Plan_30,trials30.key_resp_30.keys,trials30.key_resp_30.rt,trials30.key_resp_30.duration,trialBundling.started,image_bundling.started,key_resp_bundling.started,trialBundling.stopped,Image_Bundling,Selected_Plan_Bundling,trialsBundling.key_resp_bundling.keys,trialsBundling.key_resp_bundling.rt,trialsBundling.key_resp_bundling.duration,EndScreen.started,textEndScreen.started,key_respEnd.started,EndScreen.stopped,key_respEnd.keys,key_respEnd.rt,key_respEnd.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,0,2,,,,2,50.554933249994065,None,,,,,,,,,,,2,0,2,0,,,,,,,,,281.4838477079902,,,,,,,,,,,,,,,,,,,,332.17727062499034,332.18998904198816,332.72353704199486,332.6763435419998,281.47617958299816,281.4838477079902,281.6082883749914,332.17603604198666,Netflix20.jpg,Plan 2,2,50.554933249994065,None,,,,,,,,,,,,,,,,,,,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
3,0,3,,,,1,9.5658948749915,None,,,,,,,,,,,3,0,3,0,,,,,,,,,332.72353704199486,,,,,,,,,,,,,,,,,,,,342.4389278749877,342.4438068749878,342.9782757919893,342.93727916698845,332.71544270799495,332.72353704199486,332.8691096669936,342.43876525000087,Hotstar20.jpg,Plan 1,1,9.5658948749915,None,,,,,,,,,,,,,,,,,,,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
4,0,4,,,,2,12.989887959003681,None,,,,,,,,,,,4,0,4,0,,,,,,,,,342.9782757919893,,,,,,,,,,,,,,,,,,,,356.13044229199295,356.14077812498726,356.67639016699104,356.6264874579938,342.9712940419995,342.9782757919893,343.13632758299354,356.1303146669961,AppleOne20.jpg,Plan 2,2,12.989887959003681,None,,,,,,,,,,,,,,,,,,,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
5,0,5,,,,2,22.734790542002884,None,,,,,,,,,,,5,0,5,0,,,,,,,,,356.67639016699104,,,,,,,,,,,,,,,,,,,,379.5892482079944,379.6036179169896,380.09317683299014,380.08796462499595,356.66964654199546,356.67639016699104,356.8268129169883,379.58846745798655,SonyLiv20.jpg,Plan 2,2,22.734790542002884,None,,,,,,,,,,,,,,,,,,,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.08825779199833,380.09317683299014,380.6389397499879,380.5771652080002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
0,0,0,,,,,,,2,6.653257083002245,None,,,,,,,,,,,,0,0,0,0,,,,,380.6389397499879,,,,,,,,,,,,,,,,,,,,387.44692562498676,387.4588832499867,387.9728479579935,387.9433869999921,,,,,,,,,,380.6300944169925,380.6389397499879,380.7870520419965,387.4467692920007,SonyLiv30.jpg,Plan 2,2,6.653257083002245,None,,,,,,,,,,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
1,0,1,,,,,,,2,5.022533000010299,None,,,,,,,,,,,,1,0,1,0,,,,,387.9728479579935,,,,,,,,,,,,,,,,,,,,393.1725181249931,393.1771524999931,393.69545320799807,393.6608032499935,,,,,,,,,,387.96569908299716,387.9728479579935,388.144535082989,393.1723682079901,AppleOne30.jpg,Plan 2,2,5.022533000010299,None,,,,,,,,,,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
2,0,2,,,,,,,3,20.82278149999911,None,,,,,,,,,,,,2,0,2,0,,,,,393.69545320799807,,,,,,,,,,,,,,,,,,,,414.70581987498736,414.71159679199627,415.2563512919878,415.20552787499037,,,,,,,,,,393.6880326249957,393.69545320799807,393.8706435419881,414.70515345799504,Netflix30.jpg,Plan 3,3,20.82278149999911,None,,,,,,,,,,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
3,0,3,,,,,,,2,11.670234459001222,None,,,,,,,,,,,,3,0,3,0,,,,,415.2563512919878,,,,,,,,,,,,,,,,,,,,427.08102820799104,427.09301008298644,427.6179626249941,427.57798699999694,,,,,,,,,,415.2482025829959,415.2563512919878,415.40437170799123,427.0808624999918,Zee530.jpg,Plan 2,2,11.670234459001222,None,,,,,,,,,,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
4,0,4,,,,,,,3,28.366673625001567,None,,,,,,,,,,,,4,0,4,0,,,,,427.6179626249941,,,,,,,,,,,,,,,,,,,,456.14757458299573,456.1598332499998,456.68166729199584,456.6455147499946,,,,,,,,,,427.61104020799394,427.6179626249941,427.778130916995,456.147422457987,Hotstar30.jpg,Plan 3,3,28.366673625001567,None,,,,,,,,,,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
5,0,5,,,,,,,2,6.551870792012778,None,,,,,,,,,,,,5,0,5,0,,,,,456.68166729199584,,,,,,,,,,,,,,,,,,,,463.3995980829932,463.4089645829954,463.9058054999914,463.8953636249935,,,,,,,,,,456.6746492499951,456.68166729199584,456.8451417499891,463.39940170799673,Crunchyroll30.jpg,Plan 2,2,6.551870792012778,None,,,,,,,,,,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.8955292499886,463.9058054999914,464.4307739999931,464.3897337499948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
0,0,0,,,,,,,,,,2,8.441059582997696,None,,,,,,,,,,,,,0,0,0,0,464.4307739999931,,,,,,,,,,,,,,,,,,,,473.040024499991,473.04440949999844,473.56314712499443,473.52857958299865,,,,,,,,,,,,,,,,,,,464.4233106669999,464.4307739999931,464.5951742079924,473.0398893329984,NetflixBundling.jpg,Plan 2,2,8.441059582997696,None,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
1,0,1,,,,,,,,,,3,7.84491374999925,None,,,,,,,,,,,,,1,0,1,0,473.56314712499443,,,,,,,,,,,,,,,,,,,,481.59083641698817,481.5992888749897,482.1234906669997,482.09000941699196,,,,,,,,,,,,,,,,,,,473.5563192499976,473.56314712499443,473.7387420419982,481.59066733298823,HotstarBundling.jpg,Plan 3,3,7.84491374999925,None,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
2,0,2,,,,,,,,,,2,13.846665041011875,None,,,,,,,,,,,,,2,0,2,0,482.1234906669997,,,,,,,,,,,,,,,,,,,,496.14234125000075,496.15247662499314,496.6709704169916,496.64025045798917,,,,,,,,,,,,,,,,,,,482.116399874998,482.1234906669997,482.28891683300026,496.1420536249934,CrunchyrollBundling.jpg,Plan 2,2,13.846665041011875,None,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
3,0,3,,,,,,,,,,2,7.231625333995908,None,,,,,,,,,,,,,3,0,3,0,496.6709704169916,,,,,,,,,,,,,,,,,,,,504.0753370829916,504.0811114579992,504.61392324999906,504.57376437498897,,,,,,,,,,,,,,,,,,,496.6639889999933,496.6709704169916,496.8392750829953,504.0750645829976,AppleOneBundling.jpg,Plan 2,2,7.231625333995908,None,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
4,0,4,,,,,,,,,,1,15.88904970799922,None,,,,,,,,,,,,,4,0,4,0,504.61392324999906,,,,,,,,,,,,,,,,,,,,520.6670448749937,520.6766231669899,521.2065780829871,521.1629927499889,,,,,,,,,,,,,,,,,,,504.60689841699786,504.61392324999906,504.77280162498937,520.6668858749908,Zee5Bundling.jpg,Plan 1,1,15.88904970799922,None,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
5,0,5,,,,,,,,,,2,13.985011666998616,None,,,,,,,,,,,,,5,0,5,0,521.2065780829871,,,,,,,,,,,,,,,,,,,,535.3547935829993,535.3621987499937,535.8570944169915,535.8462740419927,,,,,,,,,,,,,,,,,,,521.199813291998,521.2065780829871,521.3627029579948,535.353838666997,SonyLivBundling.jpg,Plan 2,2,13.985011666998616,None,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.8471154169965,535.8570944169915,536.3676012499927,536.3411744999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.3426621249964,536.3676012499927,537.3462042499887,542.2326279999979,space,4.880424957998912,None,97049,001,2025-03-27_17h48.22.754,RES501,2024.2.4,None,2025-03-27 17h48.40.769535 +0530,
