thisN,thisTrialN,thisRepN,key_resp_control.keys,key_resp_control.rt,key_resp_control.duration,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,key_resp_30.keys,key_resp_30.rt,key_resp_30.duration,key_resp_bundling.keys,key_resp_bundling.rt,key_resp_bundling.duration,trialsControl.thisRepN,trialsControl.thisTrialN,trialsControl.thisN,trialsControl.thisIndex,trials20.thisRepN,trials20.thisTrialN,trials20.thisN,trials20.thisIndex,trials30.thisRepN,trials30.thisTrialN,trials30.thisN,trials30.thisIndex,trialsBundling.thisRepN,trialsBundling.thisTrialN,trialsBundling.thisN,trialsBundling.thisIndex,thisRow.t,notes,WelcomeScreen.started,textWelcScreen.started,textWelcScreen.stopped,textWelcMessage.started,key_respStart.started,WelcomeScreen.stopped,key_respStart.keys,key_respStart.rt,key_respStart.duration,trialControl.started,image_control.started,key_resp_control.started,trialControl.stopped,Image,Selected_Plan,trialsControl.key_resp_control.keys,trialsControl.key_resp_control.rt,trialsControl.key_resp_control.duration,blank500.started,textblank500.started,textblank500.stopped,blank500.stopped,trial20.started,image_20.started,key_resp_20.started,trial20.stopped,Image_20,Selected_Plan_20,trials20.key_resp_20.keys,trials20.key_resp_20.rt,trials20.key_resp_20.duration,trial30.started,image_30.started,key_resp_30.started,trial30.stopped,Image_30,Selected_Plan_30,trials30.key_resp_30.keys,trials30.key_resp_30.rt,trials30.key_resp_30.duration,trialBundling.started,image_bundling.started,key_resp_bundling.started,trialBundling.stopped,Image_Bundling,Selected_Plan_Bundling,trialsBundling.key_resp_bundling.keys,trialsBundling.key_resp_bundling.rt,trialsBundling.key_resp_bundling.duration,EndScreen.started,textEndScreen.started,key_respEnd.started,EndScreen.stopped,key_respEnd.keys,key_respEnd.rt,key_respEnd.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,,,,,,,2,1.489837000000989,None,,,,,,,,,,,,0,0,0,0,,,,,100.70419545800542,,,,,,,,,,,,,,,,,,,,102.36942216700118,102.37385983300919,102.89162475000194,102.85814333301096,,,,,,,,,,100.69714808301069,100.70419545800542,100.87460608300171,102.3693142500124,Netflix30.jpg,Plan 2,2,1.489837000000989,None,,,,,,,,,,,,,,,,,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
1,0,1,,,,,,,3,2.213626541008125,None,,,,,,,,,,,,1,0,1,0,,,,,102.89162475000194,,,,,,,,,,,,,,,,,,,,105.28706212500401,105.29607054201188,105.81363525000052,105.78592358301103,,,,,,,,,,102.88470345801034,102.89162475000194,103.06816358301148,105.28687775001163,Crunchyroll30.jpg,Plan 3,3,2.213626541008125,None,,,,,,,,,,,,,,,,,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
2,0,2,,,,,,,3,1.7385027909913333,None,,,,,,,,,,,,2,0,2,0,,,,,105.81363525000052,,,,,,,,,,,,,,,,,,,,107.72886804200243,107.73863112500112,108.25994650000939,108.22473391699896,,,,,,,,,,105.80662208300782,105.81363525000052,105.9849386249989,107.72871700000542,Zee530.jpg,Plan 3,3,1.7385027909913333,None,,,,,,,,,,,,,,,,,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
3,0,3,,,,,,,2,1.7132506659982027,None,,,,,,,,,,,,3,0,3,0,,,,,108.25994650000939,,,,,,,,,,,,,,,,,,,,110.14469900001131,110.15725358300551,110.67140045799897,110.64245583300362,,,,,,,,,,108.25321612499829,108.25994650000939,108.42486891700537,110.14455208300205,Hotstar30.jpg,Plan 2,2,1.7132506659982027,None,,,,,,,,,,,,,,,,,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
4,0,4,,,,,,,2,17.14876858300704,None,,,,,,,,,,,,4,0,4,0,,,,,110.67140045799897,,,,,,,,,,,,,,,,,,,,127.99502691700764,128.00742641701072,128.5296222080069,128.49237708300643,,,,,,,,,,110.66459891700651,110.67140045799897,110.84168908301217,127.99432933299977,AppleOne30.jpg,Plan 2,2,17.14876858300704,None,,,,,,,,,,,,,,,,,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
5,0,5,,,,,,,3,4.118200083990814,None,,,,,,,,,,,,5,0,5,0,,,,,128.5296222080069,,,,,,,,,,,,,,,,,,,,132.8125687080028,132.82487262500217,133.31912829200155,133.31069329200545,,,,,,,,,,128.5219645830075,128.5296222080069,128.6919210000051,132.81240870800684,SonyLiv30.jpg,Plan 3,3,4.118200083990814,None,,,,,,,,,,,,,,,,,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.3108605419984,133.31912829200155,133.84963116700237,133.80370091700752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
0,0,0,,,,,,,,,,3,1.638285791996168,None,,,,,,,,,,,,,0,0,0,0,133.84963116700237,,,,,,,,,,,,,,,,,,,,135.65496075000556,135.66371308300586,136.1825393330073,136.15337783300492,,,,,,,,,,,,,,,,,,,133.84244779200526,133.84963116700237,134.00879016700492,135.65471141700982,SonyLivBundling.jpg,Plan 3,3,1.638285791996168,None,,,,,,,,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
1,0,1,,,,,,,,,,3,3.7298386250040494,None,,,,,,,,,,,,,1,0,1,0,136.1825393330073,,,,,,,,,,,,,,,,,,,,140.08750325000437,140.0922192500002,140.6102436670044,140.5762740420032,,,,,,,,,,,,,,,,,,,136.17545979200804,136.1825393330073,136.35256437500357,140.08733720800956,Zee5Bundling.jpg,Plan 3,3,3.7298386250040494,None,,,,,,,,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
2,0,2,,,,,,,,,,3,4.7035978750063805,None,,,,,,,,,,,,,2,0,2,0,140.6102436670044,,,,,,,,,,,,,,,,,,,,145.49553212500177,145.50766033300897,146.01980908300902,145.99199179200514,,,,,,,,,,,,,,,,,,,140.60285895800916,140.6102436670044,140.78564137501235,145.49537816700467,CrunchyrollBundling.jpg,Plan 3,3,4.7035978750063805,None,,,,,,,,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
3,0,3,,,,,,,,,,2,0.8038872920005815,None,,,,,,,,,,,,,3,0,3,0,146.01980908300902,,,,,,,,,,,,,,,,,,,,147.00441379200493,147.01293983300275,147.53323425000417,147.503685417003,,,,,,,,,,,,,,,,,,,146.01295808301074,146.01980908300902,146.19260645800387,147.00426479200542,NetflixBundling.jpg,Plan 2,2,0.8038872920005815,None,,,,,,,,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
4,0,4,,,,,,,,,,2,4.729359332995955,None,,,,,,,,,,,,,4,0,4,0,147.53323425000417,,,,,,,,,,,,,,,,,,,,152.43870945800154,152.44766195800912,152.97353983300854,152.9372789170011,,,,,,,,,,,,,,,,,,,147.5262733749987,147.53323425000417,147.70273683300184,152.4385545420082,AppleOneBundling.jpg,Plan 2,2,4.729359332995955,None,,,,,,,,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
5,0,5,,,,,,,,,,2,1.943126291007502,None,,,,,,,,,,,,,5,0,5,0,152.97353983300854,,,,,,,,,,,,,,,,,,,,155.09011304200976,155.1003138750093,155.59264129200892,155.58746904200234,,,,,,,,,,,,,,,,,,,152.96636845800094,152.97353983300854,153.1362882500107,155.08979045800515,HotstarBundling.jpg,Plan 2,2,1.943126291007502,None,,,,,,,,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.5876432500081,155.59264129200892,156.08746687500388,156.07641033300024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0764860830095,156.08746687500388,157.08670075000555,161.29495516700263,space,4.204220250001526,None,74946,001,2025-03-28_12h38.12.147,RES501,2024.2.4,None,2025-03-28 12h38.47.678654 +0530,
