thisN,thisTrialN,thisRepN,key_resp_control.keys,key_resp_control.rt,key_resp_control.duration,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,key_resp_30.keys,key_resp_30.rt,key_resp_30.duration,key_resp_bundling.keys,key_resp_bundling.rt,key_resp_bundling.duration,trialsControl.thisRepN,trialsControl.thisTrialN,trialsControl.thisN,trialsControl.thisIndex,trials20.thisRepN,trials20.thisTrialN,trials20.thisN,trials20.thisIndex,trials30.thisRepN,trials30.thisTrialN,trials30.thisN,trials30.thisIndex,trialsBundling.thisRepN,trialsBundling.thisTrialN,trialsBundling.thisN,trialsBundling.thisIndex,thisRow.t,notes,WelcomeScreen.started,textWelcScreen.started,textWelcScreen.stopped,textWelcMessage.started,key_respStart.started,WelcomeScreen.stopped,key_respStart.keys,key_respStart.rt,key_respStart.duration,trialControl.started,image_control.started,key_resp_control.started,trialControl.stopped,Image,Selected_Plan,trialsControl.key_resp_control.keys,trialsControl.key_resp_control.rt,trialsControl.key_resp_control.duration,blank500.started,textblank500.started,textblank500.stopped,blank500.stopped,trial20.started,image_20.started,key_resp_20.started,trial20.stopped,Image_20,Selected_Plan_20,trials20.key_resp_20.keys,trials20.key_resp_20.rt,trials20.key_resp_20.duration,trial30.started,image_30.started,key_resp_30.started,trial30.stopped,Image_30,Selected_Plan_30,trials30.key_resp_30.keys,trials30.key_resp_30.rt,trials30.key_resp_30.duration,trialBundling.started,image_bundling.started,key_resp_bundling.started,trialBundling.stopped,Image_Bundling,Selected_Plan_Bundling,trialsBundling.key_resp_bundling.keys,trialsBundling.key_resp_bundling.rt,trialsBundling.key_resp_bundling.duration,EndScreen.started,textEndScreen.started,key_respEnd.started,EndScreen.stopped,key_respEnd.keys,key_respEnd.rt,key_respEnd.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,0,2,,,,2,4.373739599948749,None,,,,,,,,,,,2,0,2,0,,,,,,,,,42.14149850001559,,,,,,,,,,,,,,,,,,,,46.6924505000934,46.70741800009273,47.22496260004118,47.192832600092515,42.129678500117734,42.14149850001559,42.309641800122336,46.69232310005464,AppleOne20.jpg,Plan 2,2,4.373739599948749,None,,,,,,,,,,,,,,,,,,,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
3,0,3,,,,2,6.661433300003409,None,,,,,,,,,,,3,0,3,0,,,,,,,,,47.22496260004118,,,,,,,,,,,,,,,,,,,,54.059253700077534,54.072998400079086,54.58912999997847,54.55800950014964,47.2096659000963,47.22496260004118,47.39229330001399,54.05908320005983,Hotstar20.jpg,Plan 2,2,6.661433300003409,None,,,,,,,,,,,,,,,,,,,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
4,0,4,,,,2,2.653849400114268,None,,,,,,,,,,,4,0,4,0,,,,,,,,,54.58912999997847,,,,,,,,,,,,,,,,,,,,57.44149810005911,57.45630339998752,57.972543800016865,57.940265000099316,54.57080870005302,54.58912999997847,54.774182999972254,57.44135860004462,Netflix20.jpg,Plan 2,2,2.653849400114268,None,,,,,,,,,,,,,,,,,,,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
5,0,5,,,,2,3.034205700038001,None,,,,,,,,,,,5,0,5,0,,,,,,,,,57.972543800016865,,,,,,,,,,,,,,,,,,,,61.20750900008716,61.22111440007575,61.75303140003234,61.70644270000048,57.959254200104624,57.972543800016865,58.156056200154126,61.20733080012724,Crunchyroll20.jpg,Plan 2,2,3.034205700038001,None,,,,,,,,,,,,,,,,,,,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.73371389997192,61.75303140003234,,62.221881800098345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
0,0,0,,,,,,,2,3.357356899883598,None,,,,,,,,,,,,0,0,0,0,,,,,62.254178000148386,,,,,,,,,,,,,,,,,,,,65.79015250015073,65.8042058001738,66.31971470010467,66.28885720018297,,,,,,,,,,62.23936950019561,62.254178000148386,62.421512900153175,65.78997990000062,Crunchyroll30.jpg,Plan 2,2,3.357356899883598,None,,,,,,,,,,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
1,0,1,,,,,,,1,3.2654846999794245,None,,,,,,,,,,,,1,0,1,0,,,,,66.31971470010467,,,,,,,,,,,,,,,,,,,,69.77133990009315,69.78563509997912,70.2878002000507,70.27109260018915,,,,,,,,,,66.3093055000063,66.31971470010467,66.50408930005506,69.77124090003781,Zee530.jpg,Plan 1,1,3.2654846999794245,None,,,,,,,,,,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
2,0,2,,,,,,,2,1.3885087999515235,None,,,,,,,,,,,,2,0,2,0,,,,,70.2878002000507,,,,,,,,,,,,,,,,,,,,71.87233110005036,71.88656790019013,72.40286260005087,72.3701031000819,,,,,,,,,,70.2787968001794,70.2878002000507,70.47001820011064,71.8721243001055,AppleOne30.jpg,Plan 2,2,1.3885087999515235,None,,,,,,,,,,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
3,0,3,,,,,,,3,2.5615261998027563,None,,,,,,,,,,,,3,0,3,0,,,,,72.40286260005087,,,,,,,,,,,,,,,,,,,,75.15474380017258,75.16792659997009,75.68443919997662,75.6523614001926,,,,,,,,,,72.39099660003558,72.40286260005087,72.58665179996751,75.15458900015801,Hotstar30.jpg,Plan 3,3,2.5615261998027563,None,,,,,,,,,,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
4,0,4,,,,,,,3,2.2650661999359727,None,,,,,,,,,,,,4,0,4,0,,,,,75.68443919997662,,,,,,,,,,,,,,,,,,,,78.13649619999342,78.15069689997472,78.66752939997241,78.63446069997735,,,,,,,,,,75.66538780019619,75.68443919997662,75.86939640017226,78.13635980011895,SonyLiv30.jpg,Plan 3,3,2.2650661999359727,None,,,,,,,,,,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
5,0,5,,,,,,,4,2.4116029001306742,None,,,,,,,,,,,,5,0,5,0,,,,,78.66752939997241,,,,,,,,,,,,,,,,,,,,81.26815630006604,81.28546030004509,,81.78388890018687,,,,,,,,,,78.64773320010863,78.66752939997241,78.85234150011092,81.26804890017956,Netflix30.jpg,Plan 4,4,2.4116029001306742,None,,,,,,,,,,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.81528640002944,81.83258819999173,,82.28395429998636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
0,0,0,,,,,,,,,,2,3.3937684998381883,None,,,,,,,,,,,,,0,0,0,0,82.31682420009747,,,,,,,,,,,,,,,,,,,,85.86752209998667,85.88243480003439,86.39994650008157,86.36753320018761,,,,,,,,,,,,,,,,,,,82.29822700005025,82.31682420009747,82.46804359997623,85.86739889997989,NetflixBundling.jpg,Plan 2,2,3.3937684998381883,None,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
1,0,1,,,,,,,,,,3,2.039763499982655,None,,,,,,,,,,,,,1,0,1,0,86.39994650008157,,,,,,,,,,,,,,,,,,,,88.618943199981,88.6325582000427,89.14835990010761,89.11701270006597,,,,,,,,,,,,,,,,,,,86.38279190007597,86.39994650008157,86.56708210008219,88.61868760013022,HotstarBundling.jpg,Plan 3,3,2.039763499982655,None,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
2,0,2,,,,,,,,,,1,1.4700635001063347,None,,,,,,,,,,,,,2,0,2,0,89.14835990010761,,,,,,,,,,,,,,,,,,,,90.81676840013824,90.83178400015458,91.34876210009679,91.31625170004554,,,,,,,,,,,,,,,,,,,89.13565489999019,89.14835990010761,89.3329417000059,90.81660570017993,Zee5Bundling.jpg,Plan 1,1,1.4700635001063347,None,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
3,0,3,,,,,,,,,,2,1.5025000998284668,None,,,,,,,,,,,,,3,0,3,0,91.34876210009679,,,,,,,,,,,,,,,,,,,,93.04928819998167,93.06439310009591,93.58166610007174,93.54803110007197,,,,,,,,,,,,,,,,,,,91.32997480011545,91.34876210009679,91.53250230010599,93.04914909997024,AppleOneBundling.jpg,Plan 2,2,1.5025000998284668,None,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
4,0,4,,,,,,,,,,3,2.438064199872315,None,,,,,,,,,,,,,4,0,4,0,93.58166610007174,,,,,,,,,,,,,,,,,,,,96.21712100016885,96.23111569997855,96.76397570013069,96.7154457999859,,,,,,,,,,,,,,,,,,,93.56676380010322,93.58166610007174,93.7653588000685,96.21688780002296,SonyLivBundling.jpg,Plan 3,3,2.438064199872315,None,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
5,0,5,,,,,,,,,,2,1.4221682001370937,None,,,,,,,,,,,,,5,0,5,0,96.76397570013069,,,,,,,,,,,,,,,,,,,,98.36536830011755,98.38024910003878,98.9120005001314,98.86487150005996,,,,,,,,,,,,,,,,,,,96.74235020019114,96.76397570013069,96.9314083000645,98.36518390011042,CrunchyrollBundling.jpg,Plan 2,2,1.4221682001370937,None,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.89432000019588,98.9120005001314,,99.37926180008799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.37931840005331,99.39643880003132,100.38028430007398,101.27979220007546,space,0.8905424999538809,None,57302,001,2025-04-02_18h25.26.993,RES501,2024.2.4,59.91740991082716,2025-04-02 18h25.45.362481 +0530,
