thisN,thisTrialN,thisRepN,key_resp_control.keys,key_resp_control.rt,key_resp_control.duration,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,key_resp_30.keys,key_resp_30.rt,key_resp_30.duration,key_resp_bundling.keys,key_resp_bundling.rt,key_resp_bundling.duration,trialsControl.thisRepN,trialsControl.thisTrialN,trialsControl.thisN,trialsControl.thisIndex,trials20.thisRepN,trials20.thisTrialN,trials20.thisN,trials20.thisIndex,trials30.thisRepN,trials30.thisTrialN,trials30.thisN,trials30.thisIndex,trialsBundling.thisRepN,trialsBundling.thisTrialN,trialsBundling.thisN,trialsBundling.thisIndex,thisRow.t,notes,WelcomeScreen.started,textWelcScreen.started,textWelcScreen.stopped,textWelcMessage.started,key_respStart.started,WelcomeScreen.stopped,key_respStart.keys,key_respStart.rt,key_respStart.duration,trialControl.started,image_control.started,key_resp_control.started,trialControl.stopped,Image,Selected_Plan,trialsControl.key_resp_control.keys,trialsControl.key_resp_control.rt,trialsControl.key_resp_control.duration,blank500.started,textblank500.started,textblank500.stopped,blank500.stopped,trial20.started,image_20.started,key_resp_20.started,trial20.stopped,Image_20,Selected_Plan_20,trials20.key_resp_20.keys,trials20.key_resp_20.rt,trials20.key_resp_20.duration,trial30.started,image_30.started,key_resp_30.started,trial30.stopped,Image_30,Selected_Plan_30,trials30.key_resp_30.keys,trials30.key_resp_30.rt,trials30.key_resp_30.duration,trialBundling.started,image_bundling.started,key_resp_bundling.started,trialBundling.stopped,Image_Bundling,Selected_Plan_Bundling,trialsBundling.key_resp_bundling.keys,trialsBundling.key_resp_bundling.rt,trialsBundling.key_resp_bundling.duration,EndScreen.started,textEndScreen.started,key_respEnd.started,EndScreen.stopped,key_respEnd.keys,key_respEnd.rt,key_respEnd.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,0,2,,,,2,4.248732500011101,None,,,,,,,,,,,2,0,2,0,,,,,,,,,243.45152190001681,,,,,,,,,,,,,,,,,,,,247.84280969999963,247.85644020000473,248.4254190000065,248.34238560000085,243.44081280002138,243.45152190001681,243.58671310002683,247.84261330001755,AppleOne20.jpg,Plan 2,2,4.248732500011101,None,,,,,,,,,,,,,,,,,,,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
3,0,3,,,,2,9.973626399994828,None,,,,,,,,,,,3,0,3,0,,,,,,,,,248.4254190000065,,,,,,,,,,,,,,,,,,,,258.52319340000395,258.53556720001507,259.0881576000247,259.0212212000042,248.405264800007,248.4254190000065,248.54201670002658,258.52296360000037,SonyLiv20.jpg,Plan 2,2,9.973626399994828,None,,,,,,,,,,,,,,,,,,,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
4,0,4,,,,1,2.2825461000029463,None,,,,,,,,,,,4,0,4,0,,,,,,,,,259.0881576000247,,,,,,,,,,,,,,,,,,,,261.5272804000124,261.54043470000033,,262.0395755000063,259.06345640000654,259.0881576000247,259.23829460001434,261.5270703000133,Zee520.jpg,Plan 1,1,2.2825461000029463,None,,,,,,,,,,,,,,,,,,,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
5,0,5,,,,2,9.552087799995206,None,,,,,,,,,,,5,0,5,0,,,,,,,,,262.1071274999995,,,,,,,,,,,,,,,,,,,,271.8037926000252,271.81611450001947,272.415475900023,272.30023750002147,262.0988658000133,262.1071274999995,262.24050930002704,271.8035372000013,Crunchyroll20.jpg,Plan 2,2,9.552087799995206,None,,,,,,,,,,,,,,,,,,,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.401230700023,272.415475900023,,272.8185834000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
0,0,0,,,,,,,2,1.735526700009359,None,,,,,,,,,,,,0,0,0,0,,,,,272.88451380000333,,,,,,,,,,,,,,,,,,,,274.75636250001844,274.76973500000895,275.32064510000055,275.2551994000096,,,,,,,,,,272.86346950000734,272.88451380000333,273.01858600002015,274.7562170000165,Netflix30.jpg,Plan 2,2,1.735526700009359,None,,,,,,,,,,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
1,0,1,,,,,,,3,34.908990700001596,None,,,,,,,,,,,,1,0,1,0,,,,,275.32064510000055,,,,,,,,,,,,,,,,,,,,310.3793756000232,310.39149259999976,310.9264907000179,310.8771678000048,,,,,,,,,,275.30722890002653,275.32064510000055,275.4558748000127,310.3791857000033,Hotstar30.jpg,Plan 3,3,34.908990700001596,None,,,,,,,,,,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
2,0,2,,,,,,,3,9.230331900005694,None,,,,,,,,,,,,2,0,2,0,,,,,310.9264907000179,,,,,,,,,,,,,,,,,,,,320.33907960000215,320.3526466000185,320.8872851000051,320.83797820002655,,,,,,,,,,310.9153077000228,310.9264907000179,311.0930119000259,320.3389084000082,SonyLiv30.jpg,Plan 3,3,9.230331900005694,None,,,,,,,,,,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
3,0,3,,,,,,,1,36.832747600012226,None,,,,,,,,,,,,3,0,3,0,,,,,320.8872851000051,,,,,,,,,,,,,,,,,,,,357.88045460000285,357.89388220000546,358.42925870002364,358.3792289000121,,,,,,,,,,320.8673670999997,320.8872851000051,321.03798220001045,357.8802951000107,Zee530.jpg,Plan 1,1,36.832747600012226,None,,,,,,,,,,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
4,0,4,,,,,,,3,5.2107819999800995,None,,,,,,,,,,,,4,0,4,0,,,,,358.42925870002364,,,,,,,,,,,,,,,,,,,,363.804263900005,363.81758330002776,364.35412040000665,364.3024783000001,,,,,,,,,,358.41742500002147,358.42925870002364,358.57902470001136,363.8040674000222,Crunchyroll30.jpg,Plan 3,3,5.2107819999800995,None,,,,,,,,,,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
5,0,5,,,,,,,2,8.985126199986553,None,,,,,,,,,,,,5,0,5,0,,,,,364.35412040000665,,,,,,,,,,,,,,,,,,,,373.5003985000076,373.5122960000008,374.09438530000625,373.99693370002205,,,,,,,,,,364.33782680000877,364.35412040000665,364.50247070001205,373.49998770002276,AppleOne30.jpg,Plan 2,2,8.985126199986553,None,,,,,,,,,,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.083440300019,374.09438530000625,,374.5138447000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
0,0,0,,,,,,,,,,2,22.357335600012448,None,,,,,,,,,,,,,0,0,0,0,374.5801725000201,,,,,,,,,,,,,,,,,,,,397.07558810000774,397.08880170001066,397.65748820002773,397.57304890002706,,,,,,,,,,,,,,,,,,,374.56055300001753,374.5801725000201,374.7139147000271,397.075331,CrunchyrollBundling.jpg,Plan 2,2,22.357335600012448,None,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
1,0,1,,,,,,,,,,3,50.43233239999972,None,,,,,,,,,,,,,1,0,1,0,397.65748820002773,,,,,,,,,,,,,,,,,,,,448.23291980000795,448.2446244000166,448.7950634000008,448.7299544000125,,,,,,,,,,,,,,,,,,,397.63554240000667,397.65748820002773,397.7907355000207,448.23267090000445,HotstarBundling.jpg,Plan 3,3,50.43233239999972,None,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
2,0,2,,,,,,,,,,3,23.476157199998852,None,,,,,,,,,,,,,2,0,2,0,448.7950634000008,,,,,,,,,,,,,,,,,,,,472.4259404000186,472.43787300001713,473.00546600000234,472.92305850001867,,,,,,,,,,,,,,,,,,,448.7804166000278,448.7950634000008,448.9460833000194,472.42564500001026,SonyLivBundling.jpg,Plan 3,3,23.476157199998852,None,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
3,0,3,,,,,,,,,,1,19.681920600007288,None,,,,,,,,,,,,,3,0,3,0,473.00546600000234,,,,,,,,,,,,,,,,,,,,492.8318101000041,492.8444537000032,493.395121700014,493.3290789000166,,,,,,,,,,,,,,,,,,,472.9847137000179,473.00546600000234,473.1404618000088,492.8315770000045,Zee5Bundling.jpg,Plan 1,1,19.681920600007288,None,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
4,0,4,,,,,,,,,,2,7.410120300017297,None,,,,,,,,,,,,,4,0,4,0,493.395121700014,,,,,,,,,,,,,,,,,,,,500.9730715000187,500.9859817000106,501.5377890000236,501.47146620001877,,,,,,,,,,,,,,,,,,,493.3717778000282,493.395121700014,493.5451395000273,500.9728275000234,AppleOneBundling.jpg,Plan 2,2,7.410120300017297,None,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
5,0,5,,,,,,,,,,1,12.914738699997542,None,,,,,,,,,,,,,5,0,5,0,501.5377890000236,,,,,,,,,,,,,,,,,,,,514.5914077000052,514.5999778000114,515.2166473000252,515.0862480000069,,,,,,,,,,,,,,,,,,,501.5255617000221,501.5377890000236,501.67108110000845,514.5911339000158,NetflixBundling.jpg,Plan 1,1,12.914738699997542,None,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.1965300000156,515.2166473000252,,515.6022097000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.6023972000112,515.6208606,516.6032408000028,549.7580731000053,space,33.151909299980616,None,66353,001,2025-04-01_17h22.53.672,RES501,2024.2.4,60.20201387764929,2025-04-01 17h23.04.035481 +0530,
