thisN,thisTrialN,thisRepN,key_resp_control.keys,key_resp_control.rt,key_resp_control.duration,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,key_resp_30.keys,key_resp_30.rt,key_resp_30.duration,key_resp_bundling.keys,key_resp_bundling.rt,key_resp_bundling.duration,trialsControl.thisRepN,trialsControl.thisTrialN,trialsControl.thisN,trialsControl.thisIndex,trials20.thisRepN,trials20.thisTrialN,trials20.thisN,trials20.thisIndex,trials30.thisRepN,trials30.thisTrialN,trials30.thisN,trials30.thisIndex,trialsBundling.thisRepN,trialsBundling.thisTrialN,trialsBundling.thisN,trialsBundling.thisIndex,thisRow.t,notes,WelcomeScreen.started,textWelcScreen.started,textWelcScreen.stopped,textWelcMessage.started,key_respStart.started,WelcomeScreen.stopped,key_respStart.keys,key_respStart.rt,key_respStart.duration,trialControl.started,image_control.started,key_resp_control.started,trialControl.stopped,Image,Selected_Plan,trialsControl.key_resp_control.keys,trialsControl.key_resp_control.rt,trialsControl.key_resp_control.duration,blank500.started,textblank500.started,textblank500.stopped,blank500.stopped,trial20.started,image_20.started,key_resp_20.started,trial20.stopped,Image_20,Selected_Plan_20,trials20.key_resp_20.keys,trials20.key_resp_20.rt,trials20.key_resp_20.duration,trial30.started,image_30.started,key_resp_30.started,trial30.stopped,Image_30,Selected_Plan_30,trials30.key_resp_30.keys,trials30.key_resp_30.rt,trials30.key_resp_30.duration,trialBundling.started,image_bundling.started,key_resp_bundling.started,trialBundling.stopped,Image_Bundling,Selected_Plan_Bundling,trialsBundling.key_resp_bundling.keys,trialsBundling.key_resp_bundling.rt,trialsBundling.key_resp_bundling.duration,EndScreen.started,textEndScreen.started,key_respEnd.started,EndScreen.stopped,key_respEnd.keys,key_respEnd.rt,key_respEnd.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
5,0,5,,,,3,12.88210429996252,None,,,,,,,,,,,5,0,5,0,,,,,,,,,691.3712396000046,,,,,,,,,,,,,,,,,,,,704.4208034999901,704.4330476999748,704.9825636000023,704.9179073999985,691.3486134000123,691.3712396000046,691.5370789999724,704.4207156999619,Hotstar20.jpg,Plan 3,3,12.88210429996252,None,,,,,,,,,,,,,,,,,,,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.9768427999807,704.9825636000023,,705.4340939999674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
0,0,0,,,,,,,2,49.161530899989884,None,,,,,,,,,,,,0,0,0,0,,,,,705.4850290999748,,,,,,,,,,,,,,,,,,,,754.8073659999645,754.8217838999699,755.3571347999969,755.3079216000042,,,,,,,,,,705.4624173999764,705.4850290999748,705.6353847999708,754.8072392999893,SonyLiv30.jpg,Plan 2,2,49.161530899989884,None,,,,,,,,,,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
1,0,1,,,,,,,4,17.986918499984313,None,,,,,,,,,,,,1,0,1,0,,,,,755.3571347999969,,,,,,,,,,,,,,,,,,,,773.4959105000016,773.5091963000013,774.0436632999917,773.9937051999732,,,,,,,,,,755.3348620000179,755.3571347999969,755.5070046000183,773.4958076999756,Netflix30.jpg,Plan 4,4,17.986918499984313,None,,,,,,,,,,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
2,0,2,,,,,,,1,9.342325299978256,None,,,,,,,,,,,,2,0,2,0,,,,,774.0436632999917,,,,,,,,,,,,,,,,,,,,783.5584716000012,783.5707990999799,784.0888403999852,784.054668399971,,,,,,,,,,774.0242414000095,774.0436632999917,774.2123976000003,783.5581967000035,Zee530.jpg,Plan 1,1,9.342325299978256,None,,,,,,,,,,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
3,0,3,,,,,,,2,5.957885799987707,None,,,,,,,,,,,,3,0,3,0,,,,,784.0888403999852,,,,,,,,,,,,,,,,,,,,790.2468864999828,790.2610999000026,790.7969424999901,790.7462491999613,,,,,,,,,,784.0817517999676,784.0888403999852,784.2726149999653,790.2467691999627,AppleOne30.jpg,Plan 2,2,5.957885799987707,None,,,,,,,,,,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
4,0,4,,,,,,,3,47.68508079997264,None,,,,,,,,,,,,4,0,4,0,,,,,790.7969424999901,,,,,,,,,,,,,,,,,,,,838.6341268999968,838.6492961000185,,839.1483257999644,,,,,,,,,,790.7735232000123,790.7969424999901,790.9462048999849,838.6340431999997,Crunchyroll30.jpg,Plan 3,3,47.68508079997264,None,,,,,,,,,,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
5,0,5,,,,,,,3,13.212438100017607,None,,,,,,,,,,,,5,0,5,0,,,,,839.201489900006,,,,,,,,,,,,,,,,,,,,852.549898599973,852.562950099993,853.1125816999702,853.0479277999839,,,,,,,,,,839.1768808999914,839.201489900006,839.3335869999719,852.5497958000051,Hotstar30.jpg,Plan 3,3,13.212438100017607,None,,,,,,,,,,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.1004104000167,853.1125816999702,,853.5653310999623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
0,0,0,,,,,,,,,,2,49.02513129997533,None,,,,,,,,,,,,,0,0,0,0,853.615374999994,,,,,,,,,,,,,,,,,,,,902.8043113999884,902.818394700007,903.3378894999623,903.3029059999972,,,,,,,,,,,,,,,,,,,853.5964408,853.615374999994,853.7659238000051,902.8041783999652,CrunchyrollBundling.jpg,Plan 2,2,49.02513129997533,None,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
1,0,1,,,,,,,,,,4,39.249063799972646,None,,,,,,,,,,,,,1,0,1,0,903.3378894999623,,,,,,,,,,,,,,,,,,,,942.7657799000153,942.7794899999863,943.3159851999953,943.2638229000149,,,,,,,,,,,,,,,,,,,903.3303231999744,903.3378894999623,903.5035524999839,942.765622899984,NetflixBundling.jpg,Plan 4,4,39.249063799972646,None,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
2,0,2,,,,,,,,,,3,17.315057099971455,None,,,,,,,,,,,,,2,0,2,0,943.3159851999953,,,,,,,,,,,,,,,,,,,,960.786002799985,960.7989822999807,961.316980500007,961.2837817000109,,,,,,,,,,,,,,,,,,,943.2972755999654,943.3159851999953,943.4651520000189,960.785900799965,HotstarBundling.jpg,Plan 3,3,17.315057099971455,None,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
3,0,3,,,,,,,,,,2,14.897445899958257,None,,,,,,,,,,,,,3,0,3,0,961.316980500007,,,,,,,,,,,,,,,,,,,,976.4024203000008,976.4164205999696,976.9512112999801,976.9013158999733,,,,,,,,,,,,,,,,,,,961.3101650999743,961.316980500007,961.5011037999648,976.4023245999706,SonyLivBundling.jpg,Plan 2,2,14.897445899958257,None,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
4,0,4,,,,,,,,,,1,68.96353389997967,None,,,,,,,,,,,,,4,0,4,0,976.9512112999801,,,,,,,,,,,,,,,,,,,,1046.079866999993,1046.0938776999828,1046.628940399969,1046.5786204999895,,,,,,,,,,,,,,,,,,,976.9355785999796,976.9512112999801,977.1029006000026,1046.0797275999794,Zee5Bundling.jpg,Plan 1,1,68.96353389997967,None,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
5,0,5,,,,,,,,,,2,25.080833500018343,None,,,,,,,,,,,,,5,0,5,0,1046.628940399969,,,,,,,,,,,,,,,,,,,,1071.8914780999767,1071.9055967999739,1072.4546086000046,1072.3899110999773,,,,,,,,,,,,,,,,,,,1046.605763599975,1046.628940399969,1046.795463599963,1071.891372299986,AppleOneBundling.jpg,Plan 2,2,25.080833500018343,None,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.4455900000175,1072.4546086000046,,1072.9063602999668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.906480900012,1072.9228608999983,1073.8917774999863,1101.856881499989,space,27.957060300046578,None,46296,001,2025-03-27_22h57.42.915,RES501,2024.2.4,59.77804413007903,2025-03-27 22h58.12.478883 +0530,
