thisN,thisTrialN,thisRepN,key_resp_control.keys,key_resp_control.rt,key_resp_control.duration,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,key_resp_30.keys,key_resp_30.rt,key_resp_30.duration,key_resp_bundling.keys,key_resp_bundling.rt,key_resp_bundling.duration,trialsControl.thisRepN,trialsControl.thisTrialN,trialsControl.thisN,trialsControl.thisIndex,trials20.thisRepN,trials20.thisTrialN,trials20.thisN,trials20.thisIndex,trials30.thisRepN,trials30.thisTrialN,trials30.thisN,trials30.thisIndex,trialsBundling.thisRepN,trialsBundling.thisTrialN,trialsBundling.thisN,trialsBundling.thisIndex,thisRow.t,notes,WelcomeScreen.started,textWelcScreen.started,textWelcScreen.stopped,textWelcMessage.started,key_respStart.started,WelcomeScreen.stopped,key_respStart.keys,key_respStart.rt,key_respStart.duration,trialControl.started,image_control.started,key_resp_control.started,trialControl.stopped,Image,Selected_Plan,trialsControl.key_resp_control.keys,trialsControl.key_resp_control.rt,trialsControl.key_resp_control.duration,blank500.started,textblank500.started,textblank500.stopped,blank500.stopped,trial20.started,image_20.started,key_resp_20.started,trial20.stopped,Image_20,Selected_Plan_20,trials20.key_resp_20.keys,trials20.key_resp_20.rt,trials20.key_resp_20.duration,trial30.started,image_30.started,key_resp_30.started,trial30.stopped,Image_30,Selected_Plan_30,trials30.key_resp_30.keys,trials30.key_resp_30.rt,trials30.key_resp_30.duration,trialBundling.started,image_bundling.started,key_resp_bundling.started,trialBundling.stopped,Image_Bundling,Selected_Plan_Bundling,trialsBundling.key_resp_bundling.keys,trialsBundling.key_resp_bundling.rt,trialsBundling.key_resp_bundling.duration,EndScreen.started,textEndScreen.started,key_respEnd.started,EndScreen.stopped,key_respEnd.keys,key_respEnd.rt,key_respEnd.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,0,2,,,,1,3.8703488998580724,None,,,,,,,,,,,2,0,2,0,,,,,,,,,33.79675980005413,,,,,,,,,,,,,,,,,,,,37.84988719993271,37.86394129996188,38.38015619991347,38.34775159996934,33.78071939991787,33.79675980005413,33.96441260003485,37.84969779988751,Zee520.jpg,Plan 1,1,3.8703488998580724,None,,,,,,,,,,,,,,,,,,,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
3,0,3,,,,2,3.6391813000664115,None,,,,,,,,,,,3,0,3,0,,,,,,,,,38.38015619991347,,,,,,,,,,,,,,,,,,,,42.21660989988595,42.22982849995606,42.74502029991709,42.71356529998593,38.36212969990447,38.38015619991347,38.5630238999147,42.216414500027895,Hotstar20.jpg,Plan 2,2,3.6391813000664115,None,,,,,,,,,,,,,,,,,,,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
4,0,4,,,,1,3.997723500011489,None,,,,,,,,,,,4,0,4,0,,,,,,,,,42.74502029991709,,,,,,,,,,,,,,,,,,,,46.92961129988544,46.94634849997237,,47.44488409999758,42.73392209992744,42.74502029991709,42.92841639998369,46.92950369999744,SonyLiv20.jpg,Plan 1,1,3.997723500011489,None,,,,,,,,,,,,,,,,,,,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
5,0,5,,,,2,3.5122736000921577,None,,,,,,,,,,,5,0,5,0,,,,,,,,,47.47760590002872,,,,,,,,,,,,,,,,,,,,51.164056699955836,51.17648999998346,51.69183659995906,51.66170200007036,47.46274670003913,47.47760590002872,47.645219899946824,51.16390649997629,Netflix20.jpg,Plan 2,2,3.5122736000921577,None,,,,,,,,,,,,,,,,,,,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.68847550009377,51.69183659995906,,52.177769399946555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
0,0,0,,,,,,,3,3.518762700026855,None,,,,,,,,,,,,0,0,0,0,,,,,52.20985889993608,,,,,,,,,,,,,,,,,,,,55.91113690007478,55.925276699941605,56.44316200003959,56.410464599961415,,,,,,,,,,52.1887974999845,52.20985889993608,52.378383999923244,55.91097280010581,Zee530.jpg,Plan 3,3,3.518762700026855,None,,,,,,,,,,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
1,0,1,,,,,,,4,3.347158099990338,None,,,,,,,,,,,,1,0,1,0,,,,,56.44316200003959,,,,,,,,,,,,,,,,,,,,59.96003760001622,59.975241699954495,60.491569800069556,60.45945809991099,,,,,,,,,,56.42408649995923,56.44316200003959,56.610156500013545,59.959936700062826,Netflix30.jpg,Plan 4,4,3.347158099990338,None,,,,,,,,,,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
2,0,2,,,,,,,1,2.1041132998652756,None,,,,,,,,,,,,2,0,2,0,,,,,60.491569800069556,,,,,,,,,,,,,,,,,,,,62.7769122000318,62.79159720009193,63.308597000082955,63.27536619990133,,,,,,,,,,60.47819929989055,60.491569800069556,60.65950429998338,62.776749700075015,Hotstar30.jpg,Plan 1,1,2.1041132998652756,None,,,,,,,,,,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
3,0,3,,,,,,,1,2.6926848001312464,None,,,,,,,,,,,,3,0,3,0,,,,,63.308597000082955,,,,,,,,,,,,,,,,,,,,66.19303019996732,66.20765320002101,,66.70679070008919,,,,,,,,,,63.29016419989057,63.308597000082955,63.49074860010296,66.192810599925,Crunchyroll30.jpg,Plan 1,1,2.6926848001312464,None,,,,,,,,,,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
4,0,4,,,,,,,2,2.3732233999762684,None,,,,,,,,,,,,4,0,4,0,,,,,66.75627080001868,,,,,,,,,,,,,,,,,,,,69.29218999994919,69.30739549989812,69.83960930001922,69.79090139991604,,,,,,,,,,66.74528799997643,66.75627080001868,66.90807330003008,69.2920134998858,AppleOne30.jpg,Plan 2,2,2.3732233999762684,None,,,,,,,,,,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
5,0,5,,,,,,,2,3.5473384999204427,None,,,,,,,,,,,,5,0,5,0,,,,,69.83960930001922,,,,,,,,,,,,,,,,,,,,73.5577018999029,73.57173019996844,74.10410999995656,74.05687740002759,,,,,,,,,,69.82783380011097,69.83960930001922,70.00578269991092,73.55753390002064,SonyLiv30.jpg,Plan 2,2,3.5473384999204427,None,,,,,,,,,,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.09075549989939,74.10410999995656,,74.5723254000768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
0,0,0,,,,,,,,,,2,3.9078752000350505,None,,,,,,,,,,,,,0,0,0,0,74.60511419991963,,,,,,,,,,,,,,,,,,,,78.68950650002807,78.7050208998844,79.22009780001827,79.18865570006892,,,,,,,,,,,,,,,,,,,74.5913581000641,74.60511419991963,74.77278309990652,78.68932899995707,SonyLivBundling.jpg,Plan 2,2,3.9078752000350505,None,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
1,0,1,,,,,,,,,,2,5.188734299968928,None,,,,,,,,,,,,,1,0,1,0,79.22009780001827,,,,,,,,,,,,,,,,,,,,84.6040878999047,84.61884039989673,85.136399500072,85.10436440003105,,,,,,,,,,,,,,,,,,,79.2091806998942,79.22009780001827,79.40400439989753,84.6039847000502,AppleOneBundling.jpg,Plan 2,2,5.188734299968928,None,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
2,0,2,,,,,,,,,,2,3.9895417001098394,None,,,,,,,,,,,,,2,0,2,0,85.136399500072,,,,,,,,,,,,,,,,,,,,89.30431640008464,89.31851699994877,89.8362118001096,89.80310030002147,,,,,,,,,,,,,,,,,,,85.11980680003762,85.136399500072,85.30328750004992,89.3041699999012,NetflixBundling.jpg,Plan 2,2,3.9895417001098394,None,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
3,0,3,,,,,,,,,,3,2.905115900095552,None,,,,,,,,,,,,,3,0,3,0,89.8362118001096,,,,,,,,,,,,,,,,,,,,92.93564489996061,92.95162980002351,93.4682869000826,93.43593159993179,,,,,,,,,,,,,,,,,,,89.81941360002384,89.8362118001096,90.02006609993987,92.93553930008784,HotstarBundling.jpg,Plan 3,3,2.905115900095552,None,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
4,0,4,,,,,,,,,,2,3.3900397999677807,None,,,,,,,,,,,,,4,0,4,0,93.4682869000826,,,,,,,,,,,,,,,,,,,,97.03644319996238,97.05135260010138,,97.54962570010684,,,,,,,,,,,,,,,,,,,93.44907149998471,93.4682869000826,93.63504679990001,97.0362758000847,CrunchyrollBundling.jpg,Plan 2,2,3.3900397999677807,None,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
5,0,5,,,,,,,,,,1,2.8141942999791354,None,,,,,,,,,,,,,5,0,5,0,97.56811359990388,,,,,,,,,,,,,,,,,,,,100.56916840001941,100.58315480011515,101.11477750004269,101.06792529998347,,,,,,,,,,,,,,,,,,,97.55825429991819,97.56811359990388,97.75095720007084,100.56897810008377,Zee5Bundling.jpg,Plan 1,1,2.8141942999791354,None,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.10057709994726,101.11477750004269,,101.58352140011266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.58358470001258,101.60022770008072,102.58350840001367,103.71655660006218,space,1.1200662001501769,None,92378,001,2025-04-02_18h27.43.543,RES501,2024.2.4,60.15656347371343,2025-04-02 18h27.56.700194 +0530,
